t_date,meter_id,t_time,pay_type,duration
219,72,16,A,195
146,72,9,CC,195
344,72,13,A,165
294,72,14,A,45
182,72,17,CC,105
151,72,17,A,45
209,72,9,C,15
7,72,16,A,15
344,72,9,C,75
191,72,14,CC,15
276,72,17,C,135
31,72,14,C,195
295,72,13,C,135
87,72,18,CC,135
128,72,17,A,75
207,72,14,A,135
344,72,13,A,15
157,72,18,CC,195
322,72,12,A,105
262,72,18,A,195
157,72,11,C,165
315,72,14,C,225
267,72,9,C,225
7,72,10,C,195
101,72,16,C,45
18,72,11,C,195
148,72,17,C,165
52,72,18,C,195
56,72,17,CC,135
228,72,14,A,225
101,72,11,CC,195
15,72,14,A,195
295,72,15,A,105
94,72,16,CC,165
223,72,13,CC,135
270,72,12,CC,225
183,72,16,CC,45
181,72,16,A,225
155,72,16,C,15
64,72,15,CC,105
254,72,17,CC,135
43,72,18,C,105
149,72,16,C,15
297,72,11,C,15
269,72,10,A,15
169,72,18,C,75
151,72,11,A,225
85,72,14,CC,75
197,72,15,A,195
228,72,18,A,165
350,72,11,CC,195
51,72,10,A,45
136,72,10,C,105
133,72,13,A,165
22,72,12,C,75
307,72,9,C,135
213,72,13,A,135
349,72,18,A,195
331,72,12,CC,15
25,72,12,C,105
163,72,13,A,195
158,72,10,C,105
309,72,11,C,75
119,72,10,A,165
344,72,14,CC,135
241,72,12,CC,105
65,72,10,A,15
206,72,14,A,225
17,72,12,A,195
24,72,14,A,75
218,72,11,C,75
99,72,11,A,75
346,72,17,C,15
64,72,15,C,45
81,72,10,A,15
220,72,16,A,105
11,72,10,C,75
150,72,13,A,195
315,72,9,CC,225
46,72,13,A,45
295,72,11,A,135
6,72,16,CC,105
360,72,16,C,105
97,72,14,A,165
119,72,10,A,225
125,72,15,CC,225
18,72,13,C,105
280,72,13,A,105
267,72,16,A,135
94,72,18,CC,165
193,72,17,C,15
155,72,18,C,15
212,72,11,CC,15
129,72,9,CC,165
154,72,10,C,165
195,72,18,A,45
283,72,16,A,195
10,72,10,CC,195
56,72,9,CC,165
296,72,14,CC,135
203,72,15,CC,75
99,72,11,C,75
225,72,11,C,195
317,72,17,C,135
160,72,12,CC,15
273,72,16,C,45
108,72,18,A,15
329,72,12,C,15
85,72,15,A,75
114,72,18,A,225
98,72,9,CC,135
268,72,12,CC,105
197,72,17,CC,135
163,72,13,CC,165
267,72,18,A,75
190,72,13,CC,195
167,72,16,CC,165
258,72,18,C,165
364,72,18,A,45
342,72,15,C,195
241,72,11,CC,45
190,72,16,C,15
324,72,18,C,105
252,72,10,CC,75
128,72,11,A,75
99,72,9,CC,15
109,72,18,CC,105
335,72,9,CC,105
323,72,9,C,45
353,72,12,A,135
289,72,16,C,195
48,72,18,CC,105
70,72,18,CC,135
321,72,14,C,45
20,72,10,C,75
106,72,18,C,105
52,72,18,CC,15
234,72,11,C,225
137,72,10,CC,45
185,72,17,CC,225
10,72,18,C,225
3,72,12,C,45
206,72,14,CC,135
143,72,11,CC,15
18,72,16,A,15
223,72,9,A,15
266,72,11,C,225
244,72,11,CC,75
296,72,14,A,165
357,72,10,A,195
325,72,9,A,105
315,72,18,C,15
85,72,13,CC,225
143,72,15,CC,15
297,72,12,A,195
132,72,11,CC,15
275,72,18,C,135
357,72,11,C,105
24,72,13,CC,105
356,72,17,A,225
78,72,11,C,45
360,72,10,CC,195
38,72,17,CC,75
162,72,13,CC,15
196,72,17,A,75
126,72,12,C,15
146,72,13,C,45
136,72,17,A,75
168,72,12,A,105
183,72,18,C,135
323,72,10,A,225
76,72,11,CC,45
263,72,12,C,105
258,72,10,CC,135
50,72,14,C,165
24,72,14,C,105
289,72,15,A,45
294,72,9,CC,165
217,72,17,C,105
233,72,11,A,45
363,72,13,CC,15
118,72,11,C,135
311,72,13,C,15
137,72,14,A,165
57,72,12,A,75
286,72,10,A,75
319,72,13,A,225
193,72,9,CC,195
160,72,12,CC,105
235,72,17,C,105
344,72,18,A,105
178,72,16,A,165
86,72,10,C,225
237,72,9,A,165
275,72,14,CC,15
176,72,15,C,195
183,72,11,C,75
161,72,15,A,15
106,72,17,CC,45
92,72,14,A,45
330,72,9,CC,105
294,72,15,C,75
126,72,15,A,45
268,72,9,A,15
315,72,9,CC,75
44,72,16,C,135
343,72,11,A,15
314,72,10,A,45
319,72,17,CC,45
290,72,10,CC,75
49,72,15,C,105
283,72,13,CC,195
84,72,18,C,195
218,72,17,A,195
193,72,15,C,135
73,72,16,A,75
7,72,17,A,15
360,72,13,CC,105
21,72,14,C,45
126,72,17,CC,195
206,72,9,A,15
72,72,14,CC,45
160,72,18,CC,165
94,72,18,A,105
280,72,13,CC,135
146,72,11,A,45
87,72,11,C,195
114,72,9,CC,225
308,72,12,A,225
233,72,11,A,195
244,72,17,C,135
186,72,11,CC,75
43,72,15,A,225
6,72,13,C,105
343,72,12,A,165
108,72,15,C,165
283,72,15,C,135
21,72,11,CC,225
130,72,12,C,45
283,72,17,CC,135
300,72,12,C,225
350,72,17,C,45
106,72,18,CC,45
4,72,13,A,15
217,72,16,CC,45
119,72,14,A,105
121,72,11,A,135
304,72,11,CC,165
149,72,14,CC,45
49,72,15,A,195
71,72,10,CC,15
133,72,17,C,225
197,72,11,C,135
24,72,9,C,75
302,72,17,C,45
329,72,10,CC,105
51,72,11,A,15
139,72,9,C,75
90,72,17,CC,45
346,72,16,A,105
155,72,17,C,105
32,72,12,CC,225
42,72,15,A,195
123,72,10,A,15
302,72,14,CC,225
72,72,9,C,15
290,72,15,CC,165
269,72,11,CC,75
4,72,12,CC,15
155,72,9,C,195
137,72,14,CC,195
226,72,11,C,225
93,72,12,CC,105
267,72,14,A,195
164,72,12,CC,15
18,72,14,A,75
339,72,14,CC,75
24,72,15,C,225
99,72,16,A,15
331,72,13,C,225
42,72,18,CC,15
217,72,12,CC,45
282,72,16,CC,15
351,72,17,A,195
249,72,18,CC,75
99,72,15,CC,165
42,72,13,CC,105
269,72,9,A,15
178,72,16,C,75
266,72,9,CC,75
142,72,16,CC,75
274,72,11,C,105
282,72,13,CC,135
34,72,15,C,135
140,72,13,A,75
71,72,17,A,75
227,72,17,A,15
184,72,11,CC,195
207,72,11,CC,105
122,72,14,CC,225
308,72,10,CC,225
111,72,12,A,165
104,72,12,C,105
245,72,11,CC,15
49,72,18,A,195
249,72,11,C,195
252,72,18,A,105
186,72,16,CC,45
120,72,11,CC,105
344,72,15,C,45
321,72,16,CC,195
113,72,14,C,105
246,72,15,C,165
16,72,15,CC,75
11,72,9,CC,165
59,72,13,A,105
227,72,9,A,75
49,72,17,CC,135
315,72,13,A,165
18,72,17,C,165
113,72,17,A,195
116,72,16,CC,45
58,72,15,C,105
32,72,12,A,135
79,72,12,CC,195
8,72,17,C,195
85,72,17,A,45
361,72,14,A,105
291,72,17,A,15
105,72,17,A,135
253,72,15,C,75
332,72,18,A,15
360,72,18,A,15
193,72,18,CC,15
177,72,17,C,75
287,72,11,CC,195
223,72,12,C,225
48,72,18,A,195
71,72,11,CC,105
134,72,10,A,45
101,72,17,C,195
133,72,18,A,15
303,72,15,A,135
233,72,14,C,15
118,72,12,CC,45
176,72,12,C,225
259,72,14,CC,165
255,72,18,A,45
259,72,13,C,105
37,72,16,A,75
8,72,9,A,45
219,72,18,C,195
293,72,14,A,165
363,72,16,A,15
127,72,15,A,75
231,72,12,C,135
282,72,11,A,15
324,72,15,A,195
225,72,10,A,75
134,72,11,C,195
141,72,11,C,135
302,72,9,CC,225
256,72,16,A,105
24,72,14,CC,105
353,72,17,A,225
252,72,13,C,15
207,72,10,CC,45
87,72,10,C,195
197,72,17,A,75
321,72,11,C,195
324,72,10,A,105
258,72,17,C,105
364,72,15,C,15
130,72,16,C,195
128,72,17,C,225
252,72,16,CC,165
118,72,9,C,15
30,72,14,C,195
34,72,13,A,165
296,72,17,CC,165
109,72,12,A,195
39,72,13,A,45
109,72,17,C,105
129,72,15,CC,195
302,72,10,CC,15
354,72,18,C,75
94,72,18,C,15
56,72,11,CC,15
32,72,12,C,225
41,72,18,CC,225
330,72,15,A,165
84,72,16,CC,105
42,72,17,A,195
317,72,13,CC,15
169,72,18,A,75
261,72,18,CC,135
277,72,11,CC,135
164,72,9,CC,195
128,72,15,CC,135
218,72,9,A,225
349,72,11,C,135
8,72,15,A,75
364,72,11,CC,15
125,72,18,A,105
119,72,18,CC,45
255,72,17,A,75
108,72,10,CC,195
43,72,18,C,75
336,72,10,C,75
191,72,15,C,15
172,72,10,A,195
105,72,10,C,225
219,72,15,A,135
242,72,9,A,195
218,72,17,A,225
137,72,13,CC,225
346,72,15,A,135
256,72,9,C,105
178,72,16,A,195
137,72,10,A,45
363,72,16,C,165
129,72,12,CC,135
42,72,15,A,195
114,72,13,CC,225
191,72,16,A,45
113,72,14,C,195
11,72,16,C,105
0,72,13,C,15
191,72,12,CC,165
303,72,11,C,105
108,72,17,CC,105
317,72,15,CC,15
71,72,17,C,15
237,72,12,A,225
312,72,10,CC,15
199,72,10,CC,45
363,72,14,CC,45
99,72,18,A,15
253,72,15,A,75
60,72,13,CC,165
136,72,12,CC,195
351,72,9,A,75
202,72,12,CC,165
280,72,16,A,105
163,72,16,A,15
217,72,9,CC,195
265,72,10,CC,105
235,72,17,A,105
92,72,10,CC,135
167,72,16,C,15
153,72,12,C,135
329,72,13,CC,15
88,72,9,A,225
3,72,9,CC,135
350,72,18,CC,45
219,72,9,A,225
7,72,13,CC,45
72,72,18,A,165
91,72,11,C,135
241,72,12,A,15
351,72,14,A,165
325,72,15,C,105
161,72,10,CC,105
129,72,14,C,105
228,72,10,A,135
228,72,9,C,135
227,72,15,C,45
224,72,17,CC,15
220,72,15,CC,45
307,72,15,C,45
38,72,13,CC,15
107,72,18,CC,225
23,72,14,A,225
238,72,14,CC,15
177,72,14,A,195
227,72,12,C,165
193,72,15,CC,15
184,72,11,C,225
182,72,17,C,45
125,72,17,A,75
241,72,14,C,105
97,72,16,C,135
71,72,18,C,195
130,72,10,CC,225
63,72,16,A,45
248,72,9,A,135
358,72,16,C,195
140,72,16,C,75
156,72,9,A,135
31,72,14,CC,225
328,72,9,C,15
294,72,14,C,225
92,72,12,C,225
342,72,18,C,165
3,72,17,CC,195
244,72,13,CC,165
25,72,12,A,165
111,72,11,C,75
57,72,11,C,135
31,72,17,C,165
226,72,14,CC,135
340,72,9,C,135
153,72,9,C,105
130,72,10,C,45
219,72,18,C,105
319,72,14,C,135
353,72,17,C,75
258,72,12,C,165
226,72,10,C,225
251,72,16,CC,45
130,72,13,A,135
153,72,13,CC,195
202,72,9,C,75
8,72,10,C,135
14,72,12,A,45
106,72,9,CC,195
111,72,16,A,135
43,72,12,A,165
216,72,14,C,15
314,72,12,CC,15
227,72,12,CC,195
344,72,11,A,195
267,72,18,C,195
319,72,18,A,135
56,72,16,C,15
162,72,18,A,225
174,72,10,CC,75
287,72,10,A,165
332,72,15,A,225
70,72,18,C,75
143,72,15,C,135
245,72,10,A,225
67,72,17,CC,135
88,72,13,C,195
363,72,10,C,195
177,72,13,CC,225
193,72,10,CC,165
9,72,11,CC,45
218,72,17,CC,75
142,72,16,A,195
171,72,18,C,165
221,72,17,C,195
221,72,12,A,105
260,72,18,A,15
78,72,14,C,75
87,72,15,C,45
51,72,18,C,45
105,72,17,C,75
256,72,16,CC,135
44,72,12,A,75
197,72,10,CC,105
106,72,13,A,75
275,72,17,CC,165
161,72,11,C,225
202,72,15,A,75
160,72,13,A,105
85,72,11,C,45
361,72,10,A,45
293,72,12,C,195
244,72,16,CC,165
219,72,17,A,195
266,72,13,CC,15
335,72,14,A,225
107,72,9,A,45
223,72,9,CC,225
1,72,9,CC,225
324,72,15,C,105
8,72,16,C,105
358,72,12,C,105
150,72,10,CC,105
137,72,15,C,225
219,72,15,A,195
307,72,18,CC,165
227,72,13,CC,75
237,72,10,CC,15
308,72,13,CC,165
161,72,10,CC,195
318,72,9,CC,135
80,72,13,C,45
251,72,11,C,45
143,72,14,CC,165
245,72,9,C,15
176,72,11,A,225
177,72,15,A,15
120,72,9,CC,225
77,72,10,C,45
178,72,16,CC,105
129,72,12,CC,135
197,72,18,C,45
228,72,9,CC,75
84,72,13,C,195
352,72,17,A,165
316,72,9,C,45
200,72,16,C,195
65,72,9,CC,15
305,72,14,C,15
298,72,15,CC,75
221,72,18,C,75
168,72,10,CC,45
216,72,13,CC,45
20,72,13,A,45
39,72,11,C,45
28,72,15,A,135
260,72,12,A,75
260,72,13,C,105
214,72,9,A,165
67,72,10,CC,225
113,72,15,A,135
322,72,11,C,135
270,72,18,C,75
17,72,16,CC,75
364,72,17,CC,75
9,72,14,A,75
209,72,9,CC,75
88,72,15,C,15
190,72,15,C,165
97,72,11,C,165
84,72,15,C,135
311,72,11,CC,75
304,72,18,A,225
28,72,12,CC,75
344,72,17,C,15
267,72,12,C,165
287,72,18,A,15
281,72,13,CC,225
83,72,13,C,165
308,72,14,C,195
163,72,12,A,195
79,72,11,C,135
170,72,9,C,45
106,72,15,C,225
155,72,11,CC,45
69,72,10,A,135
59,72,11,C,105
325,72,12,C,45
324,72,16,A,135
177,72,12,CC,225
328,72,17,A,165
59,72,13,CC,135
197,72,12,A,195
165,72,9,A,195
288,72,9,CC,135
70,72,16,CC,75
333,72,10,C,135
336,72,14,A,105
4,72,13,CC,45
102,72,18,CC,105
279,72,11,CC,225
63,72,15,C,105
150,72,18,C,75
148,72,12,C,105
22,72,12,A,195
305,72,12,C,195
100,72,12,C,105
163,72,14,C,15
77,72,17,C,195
35,72,15,A,45
13,72,15,C,15
219,72,12,A,135
172,72,12,A,165
185,72,14,CC,75
232,72,14,A,105
344,72,10,CC,105
39,72,13,C,165
195,72,12,CC,195
337,72,9,C,45
199,72,15,CC,75
286,72,13,C,75
169,72,14,C,195
259,72,11,C,165
178,72,11,A,105
345,72,11,CC,195
99,72,12,A,15
182,72,9,C,45
142,72,18,C,75
196,72,12,C,165
284,72,16,A,165
115,72,16,A,15
93,72,16,C,165
108,72,9,A,165
37,72,13,C,15
49,72,13,A,105
72,72,17,CC,225
343,72,15,A,15
300,72,13,A,105
38,72,18,C,105
338,72,15,A,15
95,72,9,C,15
363,72,18,C,165
288,72,18,CC,195
105,72,9,A,15
224,72,11,C,45
207,72,13,C,45
170,72,16,A,165
345,72,9,CC,45
342,72,16,CC,195
303,72,14,A,165
169,72,14,CC,45
20,72,9,A,165
69,72,15,A,195
24,72,10,A,195
269,72,12,A,225
125,72,9,A,135
85,72,14,CC,225
122,72,12,A,165
294,72,12,C,165
49,72,14,C,105
338,72,11,CC,225
350,72,9,C,45
126,72,13,A,165
38,72,15,A,165
275,72,17,C,45
248,72,14,CC,135
13,72,9,CC,195
293,72,18,CC,45
343,72,12,C,45
178,72,16,CC,165
326,72,18,C,15
239,72,17,CC,105
349,72,13,C,165
246,72,9,A,105
4,72,16,C,45
265,72,10,CC,195
238,72,14,A,165
106,72,9,C,75
158,72,17,CC,135
98,72,11,CC,15
22,72,14,C,45
335,72,13,CC,225
185,72,11,C,45
74,72,16,CC,15
253,72,11,C,195
304,72,14,C,105
116,72,12,A,45
10,72,16,A,75
263,72,13,C,135
13,72,10,CC,105
113,72,12,A,105
64,72,16,C,45
206,72,16,A,195
114,72,9,CC,105
288,72,11,A,165
350,72,10,CC,75
156,72,16,A,105
172,72,16,CC,225
123,72,17,CC,105
4,72,11,A,225
8,72,11,CC,135
207,72,14,A,165
188,72,15,CC,105
11,72,15,CC,105
245,72,14,A,165
262,72,11,A,225
251,72,11,C,195
139,72,14,CC,105
263,72,18,C,45
259,72,16,CC,165
231,72,17,A,15
49,72,15,C,15
304,72,14,C,165
92,72,14,A,135
169,72,18,A,15
4,72,15,CC,75
91,72,11,CC,45
329,72,18,C,15
321,72,16,CC,45
190,72,13,CC,135
265,72,9,A,195
81,72,13,C,15
121,72,16,C,225
225,72,17,A,135
328,72,14,CC,195
150,72,18,CC,195
185,72,18,CC,195
183,72,14,CC,225
134,72,16,A,225
316,72,14,C,165
10,72,17,A,135
287,72,15,A,15
350,72,15,CC,195
237,72,13,CC,165
186,72,18,A,165
360,72,13,C,225
311,72,13,A,45
93,72,17,C,165
240,72,17,A,45
185,72,17,C,195
175,72,10,C,105
198,72,10,CC,75
198,72,18,CC,225
217,72,18,CC,105
146,72,16,CC,45
280,72,17,A,135
27,72,13,C,75
23,72,10,A,225
38,72,18,A,165
267,72,10,CC,165
77,72,17,A,105
204,72,12,CC,105
162,72,18,A,135
267,72,17,CC,15
148,72,11,C,15
72,72,14,CC,45
265,72,11,C,75
224,72,17,C,195
87,72,14,C,45
97,72,15,A,105
32,72,13,A,195
300,72,9,A,15
63,72,17,CC,225
58,72,14,CC,165
302,72,13,A,195
322,72,17,C,165
7,72,10,A,135
280,72,9,CC,195
286,72,18,C,15
148,72,17,CC,45
51,72,14,C,225
205,72,13,CC,105
188,72,17,CC,165
190,72,10,CC,105
80,72,11,CC,135
46,72,15,CC,15
274,72,16,C,105
79,72,12,C,165
186,72,12,C,45
319,72,10,C,195
63,72,14,A,225
315,72,10,A,165
242,72,10,A,165
147,72,17,A,135
358,72,11,C,15
3,72,18,A,195
107,72,13,A,165
325,72,14,C,225
332,72,13,A,105
38,72,17,CC,165
151,72,13,A,15
128,72,15,A,105
44,72,16,C,15
7,72,11,A,165
179,72,14,CC,15
315,72,15,CC,75
129,72,16,CC,195
338,72,14,A,165
15,72,10,C,195
8,72,15,C,45
24,72,17,C,15
46,72,14,CC,105
231,72,16,CC,135
63,72,9,A,15
134,72,18,A,165
164,72,11,CC,165
295,72,11,CC,75
307,72,17,C,15
351,72,12,CC,75
239,72,14,C,75
232,72,9,A,135
315,72,15,CC,15
133,72,12,C,75
48,72,18,C,195
65,72,11,A,135
114,72,15,CC,75
176,72,13,CC,75
265,72,17,CC,225
258,72,11,A,225
218,72,12,A,15
263,72,17,A,195
112,72,17,C,195
344,72,13,A,15
195,72,18,C,75
256,72,9,C,225
280,72,15,C,75
162,72,13,A,75
162,72,13,A,135
221,72,16,A,45
286,72,15,C,45
65,72,12,C,15
357,72,15,CC,135
135,72,16,CC,15
196,72,18,C,75
235,72,9,A,105
309,72,17,A,195
171,72,18,CC,45
141,72,11,A,75
263,72,9,C,135
151,72,14,A,225
1,72,15,C,195
63,73,16,C,225
300,73,9,C,195
312,73,13,C,225
191,73,11,A,135
10,73,15,CC,45
45,73,14,A,165
361,73,9,A,45
354,73,16,C,195
363,73,16,CC,195
148,73,18,CC,15
240,73,10,CC,225
311,73,10,A,15
172,73,15,CC,45
142,73,10,A,165
281,73,16,CC,15
266,73,15,C,165
90,73,18,C,105
231,73,9,A,75
183,73,18,C,45
52,73,17,A,165
34,73,9,C,45
300,73,17,C,225
36,73,17,CC,15
160,73,11,A,135
263,73,12,C,225
198,73,9,CC,195
6,73,14,C,225
322,73,10,A,75
88,73,14,C,45
20,73,9,C,165
332,73,17,A,75
358,73,14,A,45
336,73,9,CC,195
290,73,10,CC,195
214,73,14,A,105
291,73,9,A,225
279,73,12,CC,135
221,73,10,A,105
202,73,14,CC,105
252,73,18,C,105
268,73,17,A,105
156,73,14,A,225
38,73,11,CC,45
245,73,10,C,15
322,73,11,C,45
32,73,9,A,165
37,73,14,C,75
263,73,17,C,225
294,73,9,A,75
55,73,17,CC,135
28,73,13,CC,105
189,73,18,A,195
127,73,15,CC,15
93,73,9,A,195
93,73,10,CC,135
24,73,13,CC,165
301,73,11,C,135
59,73,13,C,225
149,73,9,CC,135
175,73,10,A,165
107,73,13,A,15
119,73,16,CC,135
333,73,10,CC,165
132,73,15,CC,45
270,73,17,A,105
46,73,10,A,165
46,73,16,C,45
319,73,18,CC,195
132,73,14,C,165
170,73,18,CC,15
359,73,14,A,15
223,73,14,CC,135
29,73,13,C,195
22,73,9,C,195
161,73,18,CC,105
153,73,14,C,15
66,73,14,C,45
174,73,10,CC,135
192,73,12,C,15
129,73,17,CC,135
349,73,13,C,195
56,73,10,C,15
316,73,13,CC,225
202,73,16,CC,75
360,73,9,A,135
118,73,15,C,225
112,73,16,C,165
191,73,14,CC,165
247,73,13,CC,75
239,73,13,A,195
227,73,14,CC,75
230,73,13,CC,225
204,73,14,C,105
234,73,12,CC,165
133,73,11,CC,45
315,73,15,C,75
296,73,14,CC,225
287,73,13,CC,195
101,73,18,A,105
364,73,14,CC,75
24,73,18,C,165
79,73,15,CC,165
262,73,12,C,75
261,73,11,A,165
176,73,18,C,15
347,73,9,C,75
286,73,15,CC,195
57,73,13,CC,165
0,73,9,CC,135
356,73,12,A,195
357,73,10,C,75
36,73,11,C,15
50,73,13,C,195
101,73,14,C,225
291,73,10,CC,105
119,73,16,C,105
209,73,13,CC,45
66,73,9,C,225
161,73,17,CC,15
60,73,11,A,135
216,73,9,A,15
168,73,16,CC,75
345,73,11,A,165
363,73,9,C,15
268,73,15,C,135
72,73,11,A,195
90,73,16,C,135
251,73,13,C,225
46,73,13,CC,105
23,73,17,A,165
164,73,12,C,75
232,73,18,C,45
63,73,11,CC,75
148,73,14,C,75
83,73,13,A,135
41,73,18,C,195
296,73,15,CC,75
151,73,16,A,45
65,73,9,CC,225
276,73,17,A,135
18,73,17,CC,105
241,73,16,A,15
8,73,13,A,135
84,73,13,CC,195
55,73,17,A,165
104,73,15,CC,15
345,73,10,A,105
101,73,16,C,75
358,73,12,CC,135
22,73,9,CC,225
14,73,14,A,165
104,73,11,CC,45
76,73,14,C,135
49,73,16,A,195
97,73,13,CC,15
51,73,16,A,45
270,73,11,CC,225
356,73,16,C,165
139,73,16,C,225
87,73,13,CC,225
64,73,15,CC,135
184,73,16,C,105
316,73,14,C,195
343,73,13,CC,195
199,73,14,A,195
18,73,17,C,15
353,73,17,CC,225
108,73,17,A,225
311,73,15,C,105
295,73,14,CC,195
196,73,13,A,195
72,73,17,A,225
204,73,13,CC,225
318,73,10,A,15
74,73,9,CC,105
269,73,16,C,45
303,73,11,A,105
331,73,10,A,165
193,73,18,CC,195
59,73,9,A,75
316,73,18,CC,165
74,73,16,A,105
234,73,12,A,105
1,73,9,CC,135
128,73,14,C,165
56,73,13,A,135
155,73,9,A,195
308,73,18,C,15
219,73,15,C,135
314,73,14,C,225
324,73,10,CC,15
226,73,13,C,75
160,73,15,CC,105
316,73,15,C,75
238,73,18,A,225
116,73,16,C,45
356,73,9,A,45
65,73,17,A,165
24,73,18,C,15
346,73,18,A,135
1,73,18,CC,15
318,73,15,C,45
195,73,17,CC,195
283,73,14,A,135
93,73,9,C,45
231,73,13,CC,105
120,73,15,A,105
363,73,16,C,75
67,73,15,A,15
6,73,14,C,105
197,73,15,C,195
354,73,17,C,15
121,73,14,A,225
203,73,10,CC,135
116,73,13,C,15
248,73,9,C,15
8,73,9,A,165
307,73,18,A,75
353,73,15,C,195
290,73,11,CC,45
137,73,12,C,105
314,73,12,C,225
143,73,11,C,45
188,73,16,CC,105
120,73,10,CC,195
336,73,16,A,135
204,73,17,A,45
206,73,9,A,225
234,73,16,C,45
15,73,15,C,45
60,73,14,C,225
199,73,17,A,105
31,73,17,CC,75
195,73,12,A,195
182,73,18,CC,225
91,73,11,A,75
133,73,14,A,195
157,73,16,A,15
53,73,12,CC,45
11,73,15,CC,195
66,73,17,C,105
80,73,15,C,105
221,73,10,A,165
280,73,17,A,105
169,73,17,C,105
46,73,16,C,105
150,73,16,CC,45
220,73,10,CC,135
302,73,18,A,105
136,73,11,C,75
192,73,11,C,75
225,73,15,C,105
78,73,18,CC,135
83,73,10,A,15
133,73,10,CC,135
60,73,13,CC,135
316,73,9,CC,75
214,73,11,A,75
360,73,13,C,225
283,73,15,A,165
142,73,18,CC,105
323,73,10,C,135
135,73,12,CC,195
16,73,15,A,135
279,73,15,C,195
337,73,14,A,225
332,73,12,C,195
154,73,16,A,45
66,73,13,CC,165
25,73,14,A,195
228,73,15,CC,105
179,73,12,CC,225
97,73,9,CC,225
25,73,16,CC,105
186,73,11,CC,135
157,73,10,A,45
136,73,18,CC,75
11,73,10,CC,195
309,73,18,CC,105
43,73,17,A,195
260,73,9,A,15
209,73,11,A,225
85,73,13,C,225
331,73,17,A,15
193,73,15,A,105
41,73,15,C,135
72,73,12,A,105
27,73,14,C,15
155,73,16,CC,225
154,73,12,CC,225
168,73,10,C,225
127,73,10,C,105
239,73,15,A,225
282,73,10,A,135
210,73,14,C,165
329,73,10,CC,45
218,73,18,C,135
99,73,18,CC,135
142,73,16,A,105
359,73,12,C,15
4,73,10,CC,15
85,73,10,CC,45
98,73,14,C,195
29,73,11,CC,165
269,73,18,A,135
183,73,17,A,105
364,73,14,C,15
122,73,10,C,165
8,73,10,C,45
347,73,18,C,105
44,73,10,A,15
217,73,11,A,135
35,73,14,C,15
73,73,13,CC,15
112,73,17,CC,15
2,73,9,A,225
46,73,13,C,75
141,73,18,A,45
242,73,14,C,195
94,73,12,CC,75
116,73,9,CC,105
15,73,16,CC,75
21,73,18,A,75
287,73,9,CC,105
93,73,17,C,75
209,73,10,C,225
316,73,13,C,195
78,73,16,CC,225
78,73,13,A,135
266,73,11,A,15
363,73,14,CC,135
162,73,11,CC,105
258,73,15,C,135
94,73,11,C,195
93,73,9,A,75
15,73,11,CC,15
343,73,13,A,75
142,73,10,C,105
209,73,16,CC,195
255,73,10,CC,225
351,73,11,CC,15
325,73,14,A,225
169,73,13,A,105
23,73,13,CC,75
108,73,14,C,225
179,73,12,A,105
258,73,11,A,225
291,73,11,C,75
57,73,10,A,15
84,73,14,C,135
57,73,16,C,45
295,73,9,CC,195
186,73,17,C,195
249,73,17,C,135
310,73,12,CC,135
311,73,12,A,195
70,73,17,CC,45
149,73,11,CC,15
114,73,13,A,195
25,73,10,C,165
161,73,10,CC,105
254,73,17,A,225
262,73,18,CC,225
144,73,13,CC,75
195,73,9,C,195
307,73,14,C,105
77,73,17,C,45
165,73,15,A,165
340,73,18,C,45
342,73,11,CC,75
128,73,9,C,135
253,73,10,CC,105
45,73,11,CC,195
274,73,11,CC,15
41,73,17,C,165
6,73,9,C,225
192,73,13,C,225
279,73,13,A,45
324,73,16,A,195
251,73,12,A,135
191,73,15,C,135
207,73,13,CC,195
120,73,10,A,135
361,73,14,A,195
279,73,10,C,15
253,73,10,CC,225
245,73,14,C,195
199,73,14,A,165
178,73,15,C,15
170,73,17,C,165
195,73,12,CC,15
195,73,11,A,135
129,73,18,A,105
129,73,11,CC,135
237,73,15,CC,15
122,73,11,CC,15
344,73,17,A,135
150,73,16,C,15
269,73,11,C,195
161,73,16,A,135
274,73,13,A,195
126,73,18,A,105
38,73,10,A,105
361,73,11,C,15
286,73,18,CC,195
254,73,14,C,105
331,73,18,C,75
147,73,11,A,45
196,73,14,CC,195
144,73,10,A,165
37,73,10,CC,105
275,73,9,C,135
100,73,15,CC,225
263,73,10,A,15
326,73,15,C,45
336,73,12,C,165
307,73,9,C,15
97,73,15,A,105
272,73,9,CC,135
81,73,9,C,75
254,73,13,A,45
136,73,13,CC,135
77,73,13,A,195
288,73,14,A,225
343,73,16,CC,75
86,73,9,A,165
310,73,18,A,15
267,73,12,C,45
43,73,18,CC,225
171,73,15,CC,15
36,73,9,A,105
126,73,10,C,225
260,73,12,CC,75
144,73,18,C,165
338,73,16,C,165
342,73,18,CC,195
169,73,11,C,165
167,73,15,C,45
249,73,17,A,135
330,73,18,A,105
339,73,9,C,195
324,73,18,CC,135
25,73,12,A,15
357,73,18,C,225
157,73,15,C,105
148,73,10,A,75
73,73,15,C,195
125,73,14,A,105
287,73,10,CC,75
213,73,18,A,135
172,73,9,A,75
142,73,9,CC,15
218,73,17,A,195
196,73,14,A,75
246,73,17,C,195
69,73,14,C,165
204,73,15,A,75
28,73,16,CC,105
60,73,10,A,75
266,73,17,C,75
60,73,13,CC,105
309,73,14,C,45
90,73,17,C,105
207,73,9,C,165
132,73,10,A,75
